InstanceType,ProductDescription,AvailabilityZone,PriceChanges,min,max
r4.8xlarge,Red Hat Enterprise Linux,eu-west-3c,0,0.6379,0.6379
m4.large,SUSE Linux,eu-west-2b,0,0.1314,0.1314
m4.large,SUSE Linux,eu-west-2a,0,0.1314,0.1314
r4.8xlarge,Red Hat Enterprise Linux,sa-east-1a,0,0.8137,0.8137
t2.medium,Linux/UNIX,us-west-1b,0,0.0166,0.0166
t2.medium,Linux/UNIX,us-west-1c,0,0.0166,0.0166
r5.8xlarge,Windows,ap-southeast-2a,0,2.0784,2.0784
m4.large,SUSE Linux,ca-central-1b,0,0.1289,0.1289
t3a.large,Red Hat Enterprise Linux,us-west-2d,0,0.0826,0.0826
t2.medium,Red Hat Enterprise Linux,ap-northeast-1a,0,0.0782,0.0782
t2.medium,Red Hat Enterprise Linux,ap-northeast-1c,0,0.0782,0.0782
d2.8xlarge,Windows,ap-southeast-2b,0,2.766,2.766
d2.8xlarge,Windows,ap-southeast-2a,0,2.766,2.766
d2.8xlarge,Windows,ap-southeast-1c,0,2.766,2.766
r5.12xlarge,Windows,ap-northeast-1a,0,3.0862,3.0862
m4.large,SUSE Linux,us-west-1b,0,0.1308,0.1308
d2.8xlarge,SUSE Linux,us-west-1a,0,1.975,1.975
d2.8xlarge,SUSE Linux,us-west-1b,0,1.975,1.975
m4.large,SUSE Linux,us-west-1a,0,0.1308,0.1308
d2.8xlarge,SUSE Linux,us-west-2a,0,1.756,1.756
d2.8xlarge,SUSE Linux,us-west-2b,0,1.756,1.756
d2.8xlarge,SUSE Linux,us-west-2c,0,1.756,1.756
d2.8xlarge,SUSE Linux,us-west-2d,0,5.62,5.62
d2.8xlarge,Red Hat Enterprise Linux,us-west-2b,0,1.786,1.786
d2.8xlarge,Windows,ap-northeast-1a,0,2.7036,2.7036
t2.medium,Linux/UNIX,eu-west-3c,0,0.0158,0.0158
d2.8xlarge,Windows,ap-northeast-2a,0,3.6816,3.6816
t2.medium,Linux/UNIX,sa-east-1a,0,0.0223,0.0223
d2.8xlarge,Windows,ap-northeast-2c,0,3.6816,3.6816
t2.medium,Linux/UNIX,sa-east-1b,0,0.0223,0.0223
r4.8xlarge,Red Hat Enterprise Linux,eu-west-2c,0,0.6566,0.6566
r4.8xlarge,Red Hat Enterprise Linux,eu-west-3a,0,0.6379,0.6379
t2.medium,Linux/UNIX,us-east-1e,0,0.0139,0.0139
d2.8xlarge,Windows,ap-northeast-1c,0,2.7036,2.7036
r4.8xlarge,Red Hat Enterprise Linux,sa-east-1c,0,0.8137,0.8137
d2.8xlarge,Red Hat Enterprise Linux,us-west-2a,0,1.786,1.786
d2.8xlarge,Red Hat Enterprise Linux,us-west-1b,0,2.005,2.005
m4.large,Windows,sa-east-1b,0,0.1328,0.1328
m4.large,Windows,eu-west-2c,0,0.1234,0.1234
d2.8xlarge,Linux/UNIX,us-east-1a,0,1.656,1.656
d2.8xlarge,Linux/UNIX,us-east-1b,0,1.656,1.656
d2.8xlarge,Linux/UNIX,us-east-1c,0,1.656,1.656
d2.8xlarge,Linux/UNIX,us-east-1d,0,1.656,1.656
m4.large,Windows,eu-west-2b,0,0.1234,0.1234
d2.8xlarge,Linux/UNIX,us-east-1f,0,1.656,1.656
m4.large,Windows,eu-west-2a,0,0.1234,0.1234
m4.large,Windows,eu-west-1c,0,0.1264,0.1264
m4.large,Windows,eu-west-1b,0,0.1264,0.1264
d2.8xlarge,Linux/UNIX,us-west-1a,0,1.875,1.875
d2.8xlarge,Linux/UNIX,us-west-1b,0,1.875,1.875
m4.large,Windows,eu-west-1a,0,0.1264,0.1264
d2.8xlarge,Linux/UNIX,us-west-2a,0,1.656,1.656
d2.8xlarge,Linux/UNIX,us-west-2b,0,1.656,1.656
d2.8xlarge,Linux/UNIX,us-west-2c,0,1.656,1.656
m4.large,Windows,us-east-1a,0,0.1244,0.1244
d2.8xlarge,Linux/UNIX,us-west-2d,0,5.52,5.52
m4.large,Windows,us-east-1b,0,0.1244,0.1244
m4.large,Windows,us-east-1d,0,0.1244,0.1244
m4.large,Windows,us-west-1a,0,0.1228,0.1228
m4.large,Windows,us-east-2c,0,0.111,0.111
d2.8xlarge,Linux/UNIX,ap-southeast-1c,0,2.088,2.088
d2.8xlarge,Linux/UNIX,ap-southeast-2a,0,2.088,2.088
d2.8xlarge,Linux/UNIX,ap-southeast-2b,0,2.088,2.088
m4.large,Windows,us-east-2b,0,0.111,0.111
d2.8xlarge,Linux/UNIX,ca-central-1a,0,1.8216,1.8216
d2.8xlarge,Linux/UNIX,ca-central-1b,0,1.8216,1.8216
d2.8xlarge,Linux/UNIX,eu-central-1a,0,1.9056,1.9056
d2.8xlarge,Linux/UNIX,eu-central-1b,0,1.9056,1.9056
m4.large,Windows,us-east-2a,0,0.111,0.111
m4.large,Windows,us-east-1f,0,0.1244,0.1244
m4.large,Windows,us-east-1e,0,0.1244,0.1244
r5.12xlarge,Windows,ap-south-1a,0,2.9730000000000003,2.9730000000000003
d2.8xlarge,Linux/UNIX,eu-west-1a,0,1.764,1.764
d2.8xlarge,Linux/UNIX,eu-west-1b,0,1.764,1.764
d2.8xlarge,Linux/UNIX,eu-west-1c,0,1.764,1.764
m4.large,Windows,us-east-1c,0,0.1244,0.1244
d2.8xlarge,Red Hat Enterprise Linux,ap-northeast-1a,0,2.1556,2.1556
d2.8xlarge,Red Hat Enterprise Linux,ap-northeast-1c,0,2.1556,2.1556
m4.large,Windows,eu-central-1c,0,0.1252,0.1252
m4.large,Windows,ap-southeast-2b,0,0.1265,0.1265
m4.large,Windows,ap-southeast-2a,0,0.1265,0.1265
m4.large,Windows,ap-southeast-1c,0,0.1231,0.1231
m4.large,Windows,ap-southeast-1b,0,0.1231,0.1231
d2.8xlarge,Red Hat Enterprise Linux,eu-west-3a,0,1.9828,1.9828
d2.8xlarge,Red Hat Enterprise Linux,eu-west-3b,0,1.9828,1.9828
d2.8xlarge,Red Hat Enterprise Linux,eu-west-3c,0,1.9828,1.9828
d2.8xlarge,Red Hat Enterprise Linux,us-east-1a,0,1.786,1.786
d2.8xlarge,Red Hat Enterprise Linux,us-east-1b,0,1.786,1.786
d2.8xlarge,Red Hat Enterprise Linux,us-east-1c,0,1.786,1.786
d2.8xlarge,Red Hat Enterprise Linux,us-east-1d,0,1.786,1.786
m4.large,Windows,ap-southeast-1a,0,0.1231,0.1231
d2.8xlarge,Red Hat Enterprise Linux,us-east-1f,0,1.786,1.786
d2.8xlarge,Red Hat Enterprise Linux,us-east-2a,0,1.786,1.786
d2.8xlarge,Red Hat Enterprise Linux,us-east-2b,0,1.786,1.786
m4.large,Windows,ap-south-1c,0,0.121,0.121
d2.8xlarge,Red Hat Enterprise Linux,us-west-1a,0,2.005,2.005
r5.8xlarge,Windows,ap-south-1c,0,1.982,1.982
m4.large,Windows,ap-southeast-2c,0,0.1265,0.1265
d2.8xlarge,Red Hat Enterprise Linux,eu-north-1c,0,1.8052,1.8052
d2.8xlarge,Red Hat Enterprise Linux,eu-north-1b,0,1.8052,1.8052
d2.8xlarge,Red Hat Enterprise Linux,ap-northeast-2a,0,2.1556,2.1556
m4.large,Windows,eu-central-1b,0,0.1252,0.1252
d2.8xlarge,Red Hat Enterprise Linux,ap-northeast-2c,0,2.1556,2.1556
d2.8xlarge,Red Hat Enterprise Linux,ap-south-1a,0,2.1136,2.1136
d2.8xlarge,Red Hat Enterprise Linux,ap-south-1b,0,2.1136,2.1136
m4.large,Windows,eu-central-1a,0,0.1252,0.1252
d2.8xlarge,Red Hat Enterprise Linux,ap-southeast-1a,0,2.218,2.218
d2.8xlarge,Red Hat Enterprise Linux,ap-southeast-1b,0,2.218,2.218
d2.8xlarge,Red Hat Enterprise Linux,us-west-1c,0,2.005,2.005
d2.8xlarge,Red Hat Enterprise Linux,ap-southeast-1c,0,2.218,2.218
d2.8xlarge,Red Hat Enterprise Linux,ap-southeast-2b,0,2.218,2.218
m4.large,Windows,ca-central-1b,0,0.1209,0.1209
d2.8xlarge,Red Hat Enterprise Linux,ca-central-1a,0,1.9516,1.9516
d2.8xlarge,Red Hat Enterprise Linux,ca-central-1b,0,1.9516,1.9516
d2.8xlarge,Red Hat Enterprise Linux,eu-central-1a,0,2.0356,2.0356
d2.8xlarge,Red Hat Enterprise Linux,eu-central-1b,0,2.0356,2.0356
m4.large,Windows,ca-central-1a,0,0.1209,0.1209
d2.8xlarge,Red Hat Enterprise Linux,eu-north-1a,0,1.8052,1.8052
d2.8xlarge,Red Hat Enterprise Linux,ap-southeast-2a,0,2.218,2.218
d2.8xlarge,Windows,us-east-1a,0,2.334,2.334
d2.8xlarge,Windows,us-east-1b,0,2.334,2.334
d2.8xlarge,Windows,us-east-1c,0,2.334,2.334
d2.xlarge,Red Hat Enterprise Linux,us-west-2c,0,0.267,0.267
d2.xlarge,Red Hat Enterprise Linux,us-west-2d,0,0.75,0.75
d2.xlarge,SUSE Linux,ap-northeast-1a,0,0.3532,0.3532
d2.xlarge,SUSE Linux,ap-northeast-1c,0,0.3532,0.3532
m4.large,Red Hat Enterprise Linux,us-west-1a,0,0.0908,0.0908
d2.xlarge,SUSE Linux,ap-northeast-2a,0,0.3532,0.3532
r5.8xlarge,Windows,ca-central-1d,0,1.9808,1.9808
d2.xlarge,SUSE Linux,ap-northeast-2c,0,0.3532,0.3532
d2.xlarge,SUSE Linux,ap-south-1a,0,0.3481,0.3481
d2.xlarge,SUSE Linux,ap-south-1b,0,0.3481,0.3481
d2.xlarge,SUSE Linux,ap-south-1c,0,0.3481,0.3481
d2.xlarge,SUSE Linux,ap-southeast-1a,0,0.361,0.361
d2.xlarge,SUSE Linux,ap-southeast-1b,0,0.361,0.361
d2.xlarge,SUSE Linux,ap-southeast-1c,0,0.361,0.361
d2.xlarge,SUSE Linux,ap-southeast-2a,0,0.361,0.361
d2.xlarge,SUSE Linux,ap-southeast-2b,0,0.361,0.361
t2.medium,Red Hat Enterprise Linux,eu-central-1b,0,0.0761,0.0761
d2.xlarge,Red Hat Enterprise Linux,us-west-2b,0,0.267,0.267
d2.xlarge,SUSE Linux,ca-central-1a,0,0.3277,0.3277
d2.xlarge,Red Hat Enterprise Linux,us-west-2a,0,0.267,0.267
d2.xlarge,Red Hat Enterprise Linux,us-west-1b,0,0.2943,0.2943
d2.xlarge,Red Hat Enterprise Linux,eu-west-1c,0,0.2805,0.2805
d2.xlarge,Red Hat Enterprise Linux,eu-west-2a,0,0.2916,0.2916
t2.medium,Red Hat Enterprise Linux,eu-central-1a,0,0.0761,0.0761
m4.large,Red Hat Enterprise Linux,us-west-1b,0,0.0908,0.0908
d2.xlarge,Red Hat Enterprise Linux,eu-west-3a,0,0.2916,0.2916
d2.xlarge,Red Hat Enterprise Linux,eu-west-3b,0,0.2916,0.2916
d2.xlarge,Red Hat Enterprise Linux,eu-west-3c,0,0.2916,0.2916
d2.xlarge,Red Hat Enterprise Linux,us-east-1a,0,0.267,0.267
d2.xlarge,Red Hat Enterprise Linux,us-east-1b,0,0.267,0.267
d2.xlarge,Red Hat Enterprise Linux,us-east-1c,0,0.267,0.267
d2.xlarge,Red Hat Enterprise Linux,us-east-1d,0,0.267,0.267
d2.xlarge,Red Hat Enterprise Linux,us-east-1e,0,0.267,0.267
d2.xlarge,Red Hat Enterprise Linux,us-east-1f,0,0.267,0.267
d2.xlarge,Red Hat Enterprise Linux,us-east-2a,0,0.267,0.267
d2.xlarge,Red Hat Enterprise Linux,us-east-2b,0,0.267,0.267
d2.xlarge,Red Hat Enterprise Linux,us-east-2c,0,0.267,0.267
d2.xlarge,Red Hat Enterprise Linux,us-west-1a,0,0.2943,0.2943
d2.xlarge,Red Hat Enterprise Linux,us-west-1c,0,0.2943,0.2943
d2.xlarge,SUSE Linux,ca-central-1b,0,0.3277,0.3277
d2.xlarge,SUSE Linux,eu-central-1a,0,0.3382,0.3382
d2.xlarge,SUSE Linux,eu-central-1b,0,0.3382,0.3382
d2.xlarge,SUSE Linux,us-west-1a,0,0.3343,0.3343
d2.xlarge,SUSE Linux,us-west-1b,0,0.3343,0.3343
d2.xlarge,SUSE Linux,us-west-1c,0,0.3343,0.3343
d2.xlarge,SUSE Linux,us-west-2a,0,0.307,0.307
d2.xlarge,SUSE Linux,us-west-2b,0,0.307,0.307
d2.xlarge,SUSE Linux,us-west-2c,0,0.307,0.307
d2.xlarge,SUSE Linux,us-west-2d,0,0.79,0.79
d2.xlarge,Windows,ap-northeast-1a,0,0.3842,0.3842
d2.xlarge,Windows,ap-northeast-1c,0,0.3842,0.3842
t2.medium,Red Hat Enterprise Linux,eu-west-1a,0,0.075,0.075
d2.xlarge,Windows,ap-northeast-2a,0,0.4372,0.4372
t3a.large,Red Hat Enterprise Linux,eu-west-3a,0,0.0855,0.0855
d2.xlarge,Windows,ap-northeast-2c,0,0.4372,0.4372
t2.medium,Red Hat Enterprise Linux,eu-west-2a,0,0.0756,0.0756
t2.medium,Red Hat Enterprise Linux,eu-west-2b,0,0.0756,0.0756
t2.medium,Red Hat Enterprise Linux,eu-west-2c,0,0.0756,0.0756
d2.xlarge,Windows,ap-southeast-1a,0,0.392,0.392
d2.xlarge,SUSE Linux,us-east-2c,0,0.307,0.307
d2.xlarge,SUSE Linux,us-east-2b,0,0.307,0.307
d2.xlarge,SUSE Linux,us-east-2a,0,0.307,0.307
d2.xlarge,SUSE Linux,us-east-1f,0,0.307,0.307
t2.medium,Red Hat Enterprise Linux,eu-central-1c,0,0.0761,0.0761
d2.xlarge,SUSE Linux,eu-north-1a,0,0.3094,0.3094
d2.xlarge,SUSE Linux,eu-north-1b,0,0.3094,0.3094
d2.xlarge,SUSE Linux,eu-north-1c,0,0.3094,0.3094
d2.xlarge,SUSE Linux,eu-west-1a,0,0.3205,0.3205
d2.xlarge,SUSE Linux,eu-west-1b,0,0.3205,0.3205
d2.xlarge,SUSE Linux,eu-west-1c,0,0.3205,0.3205
d2.xlarge,SUSE Linux,eu-west-2a,0,0.3316,0.3316
d2.xlarge,Red Hat Enterprise Linux,eu-west-1b,0,0.2805,0.2805
t3a.large,Red Hat Enterprise Linux,eu-west-3c,0,0.0855,0.0855
d2.xlarge,SUSE Linux,eu-west-3a,0,0.3316,0.3316
d2.xlarge,SUSE Linux,eu-west-3b,0,0.3316,0.3316
d2.xlarge,SUSE Linux,eu-west-3c,0,0.3316,0.3316
d2.xlarge,SUSE Linux,us-east-1a,0,0.307,0.307
d2.xlarge,SUSE Linux,us-east-1b,0,0.307,0.307
d2.xlarge,SUSE Linux,us-east-1c,0,0.307,0.307
d2.xlarge,SUSE Linux,us-east-1d,0,0.307,0.307
d2.xlarge,SUSE Linux,us-east-1e,0,0.307,0.307
t3a.large,Red Hat Enterprise Linux,eu-west-3b,0,0.0855,0.0855
d2.xlarge,Red Hat Enterprise Linux,eu-west-1a,0,0.2805,0.2805
d2.xlarge,Red Hat Enterprise Linux,eu-north-1c,0,0.2694,0.2694
d2.xlarge,Red Hat Enterprise Linux,eu-north-1b,0,0.2694,0.2694
d2.xlarge,Linux/UNIX,ap-southeast-1a,0,0.261,0.261
d2.xlarge,Linux/UNIX,ap-southeast-1b,0,0.261,0.261
d2.xlarge,Linux/UNIX,ap-southeast-1c,0,0.261,0.261
d2.xlarge,Linux/UNIX,ap-southeast-2a,0,0.261,0.261
d2.xlarge,Linux/UNIX,ap-southeast-2b,0,0.261,0.261
t2.medium,Red Hat Enterprise Linux,ap-southeast-2c,0,0.0775,0.0775
d2.xlarge,Linux/UNIX,ca-central-1a,0,0.2277,0.2277
d2.xlarge,Linux/UNIX,ca-central-1b,0,0.2277,0.2277
d2.xlarge,Linux/UNIX,eu-central-1a,0,0.2382,0.2382
d2.xlarge,Linux/UNIX,eu-central-1b,0,0.2382,0.2382
t2.medium,Red Hat Enterprise Linux,ca-central-1a,0,0.0754,0.0754
d2.xlarge,Linux/UNIX,eu-north-1a,0,0.2094,0.2094
d2.xlarge,Linux/UNIX,eu-north-1b,0,0.2094,0.2094
d2.xlarge,Linux/UNIX,eu-north-1c,0,0.2094,0.2094
d2.xlarge,Linux/UNIX,eu-west-1a,0,0.2205,0.2205
d2.xlarge,Linux/UNIX,eu-west-1b,0,0.2205,0.2205
d2.xlarge,Linux/UNIX,eu-west-1c,0,0.2205,0.2205
t2.medium,Red Hat Enterprise Linux,ap-southeast-2b,0,0.0775,0.0775
t2.medium,Red Hat Enterprise Linux,ap-southeast-2a,0,0.0775,0.0775
m4.large,SUSE Linux,ap-northeast-2a,0,0.13,0.13
d2.xlarge,Linux/UNIX,ap-northeast-2c,0,0.2532,0.2532
d2.8xlarge,Windows,us-east-1d,0,2.334,2.334
d2.8xlarge,Windows,us-east-1e,0,2.334,2.334
d2.8xlarge,Windows,us-east-1f,0,2.334,2.334
t2.medium,Red Hat Enterprise Linux,ap-northeast-2a,0,0.0773,0.0773
t2.medium,Red Hat Enterprise Linux,ap-southeast-1a,0,0.0775,0.0775
t3a.large,Red Hat Enterprise Linux,us-west-2c,0,0.0826,0.0826
d2.8xlarge,Windows,us-west-1a,0,3.531,3.531
d2.8xlarge,Windows,us-west-1b,0,3.531,3.531
d2.xlarge,Linux/UNIX,eu-west-2a,0,0.2316,0.2316
t2.medium,Red Hat Enterprise Linux,ap-southeast-1c,0,0.0775,0.0775
d2.8xlarge,Windows,us-west-2b,0,2.334,2.334
d2.8xlarge,Windows,us-west-2c,0,2.334,2.334
m4.large,SUSE Linux,ap-northeast-2c,0,0.13,0.13
d2.xlarge,Linux/UNIX,ap-northeast-1a,0,0.2532,0.2532
d2.xlarge,Linux/UNIX,ap-northeast-1c,0,0.2532,0.2532
r5.8xlarge,Windows,ap-southeast-2b,0,2.0784,2.0784
d2.xlarge,Linux/UNIX,ap-northeast-2a,0,0.2532,0.2532
t3a.large,Red Hat Enterprise Linux,us-west-2a,0,0.0826,0.0826
d2.8xlarge,Windows,us-west-2a,0,2.334,2.334
t2.medium,Windows,eu-west-1c,0,0.033,0.033
t3a.large,Red Hat Enterprise Linux,us-west-1a,0,0.0868,0.0868
d2.xlarge,Linux/UNIX,eu-west-3a,0,0.2316,0.2316
t3a.large,Red Hat Enterprise Linux,us-east-2a,0,0.0826,0.0826
d2.xlarge,Red Hat Enterprise Linux,ap-northeast-2c,0,0.3132,0.3132
d2.xlarge,Red Hat Enterprise Linux,ap-south-1a,0,0.3081,0.3081
d2.xlarge,Red Hat Enterprise Linux,ap-south-1b,0,0.3081,0.3081
t3a.large,Red Hat Enterprise Linux,us-east-1f,0,0.0826,0.0826
d2.xlarge,Red Hat Enterprise Linux,ap-southeast-1a,0,0.321,0.321
d2.xlarge,Red Hat Enterprise Linux,ap-southeast-1b,0,0.321,0.321
d2.xlarge,Red Hat Enterprise Linux,ap-southeast-1c,0,0.321,0.321
d2.xlarge,Red Hat Enterprise Linux,ap-southeast-2a,0,0.321,0.321
d2.xlarge,Red Hat Enterprise Linux,ap-southeast-2b,0,0.321,0.321
t2.medium,Red Hat Enterprise Linux,ca-central-1b,0,0.0754,0.0754
d2.xlarge,Red Hat Enterprise Linux,ca-central-1a,0,0.2877,0.2877
d2.xlarge,Red Hat Enterprise Linux,ca-central-1b,0,0.2877,0.2877
d2.xlarge,Red Hat Enterprise Linux,eu-central-1a,0,0.2982,0.2982
d2.xlarge,Red Hat Enterprise Linux,eu-central-1b,0,0.2982,0.2982
d2.xlarge,Red Hat Enterprise Linux,eu-central-1c,0,0.2982,0.2982
d2.xlarge,Red Hat Enterprise Linux,eu-north-1a,0,0.2694,0.2694
d2.xlarge,Red Hat Enterprise Linux,ap-northeast-2a,0,0.3132,0.3132
t3a.large,Red Hat Enterprise Linux,us-east-2b,0,0.0826,0.0826
d2.xlarge,Red Hat Enterprise Linux,ap-northeast-1c,0,0.3132,0.3132
d2.xlarge,Red Hat Enterprise Linux,ap-northeast-1a,0,0.3132,0.3132
d2.xlarge,Linux/UNIX,eu-west-3b,0,0.2316,0.2316
d2.xlarge,Linux/UNIX,eu-west-3c,0,0.2316,0.2316
d2.xlarge,Linux/UNIX,us-east-1a,0,0.207,0.207
d2.xlarge,Linux/UNIX,us-east-1b,0,0.207,0.207
d2.xlarge,Linux/UNIX,us-east-1c,0,0.207,0.207
d2.xlarge,Linux/UNIX,us-east-1d,0,0.207,0.207
d2.xlarge,Linux/UNIX,us-east-1e,0,0.207,0.207
d2.xlarge,Linux/UNIX,us-east-1f,0,0.207,0.207
t3a.large,Red Hat Enterprise Linux,us-east-2c,0,0.0826,0.0826
d2.xlarge,Linux/UNIX,us-east-2a,0,0.207,0.207
d2.xlarge,Linux/UNIX,us-east-2c,0,0.207,0.207
d2.xlarge,Linux/UNIX,us-west-1a,0,0.2343,0.2343
d2.xlarge,Linux/UNIX,us-west-1b,0,0.2343,0.2343
d2.xlarge,Linux/UNIX,us-west-1c,0,0.2343,0.2343
d2.xlarge,Linux/UNIX,us-west-2a,0,0.207,0.207
d2.xlarge,Linux/UNIX,us-west-2b,0,0.207,0.207
d2.xlarge,Linux/UNIX,us-west-2c,0,0.207,0.207
d2.xlarge,Linux/UNIX,us-west-2d,0,0.69,0.69
d2.xlarge,Linux/UNIX,us-east-2b,0,0.207,0.207
t2.medium,Windows,eu-west-2a,0,0.034,0.034
t2.medium,Windows,eu-west-2b,0,0.034,0.034
m4.4xlarge,SUSE Linux,ap-northeast-2a,0,0.3397,0.3397
m4.16xlarge,SUSE Linux,ap-northeast-2a,0,0.8142,0.8142
t2.small,Linux/UNIX,eu-west-1b,0,0.0075,0.0075
t2.small,Linux/UNIX,eu-west-1c,0,0.0075,0.0075
t2.small,Linux/UNIX,eu-west-2a,0,0.0078,0.0078
t2.small,Linux/UNIX,eu-west-2b,0,0.0078,0.0078
t2.small,Linux/UNIX,eu-west-2c,0,0.0078,0.0078
t2.small,Linux/UNIX,eu-west-3a,0,0.0079,0.0079
t2.small,Linux/UNIX,eu-west-3b,0,0.0079,0.0079
t2.small,Linux/UNIX,eu-west-3c,0,0.0079,0.0079
t2.small,Linux/UNIX,sa-east-1a,0,0.0112,0.0112
t2.small,Linux/UNIX,sa-east-1b,0,0.0112,0.0112
t2.small,Linux/UNIX,sa-east-1c,0,0.0112,0.0112
t2.small,Linux/UNIX,us-east-1e,0,0.0069,0.0069
r5.12xlarge,Red Hat Enterprise Linux,ap-south-1c,0,0.895,0.895
r5.12xlarge,Red Hat Enterprise Linux,ap-south-1b,0,0.895,0.895
t2.small,Linux/UNIX,us-east-2a,0,0.0069,0.0069
m4.16xlarge,Red Hat Enterprise Linux,sa-east-1b,0,1.4353,1.4353
m4.16xlarge,SUSE Linux,ap-northeast-2c,0,0.8142,0.8142
m4.16xlarge,Red Hat Enterprise Linux,eu-west-2c,0,1.1354,1.1354
t2.small,Linux/UNIX,eu-west-1a,0,0.0075,0.0075
t2.small,Linux/UNIX,eu-central-1b,0,0.008,0.008
g3s.xlarge,Windows,eu-west-1a,0,0.4228,0.4228
g3s.xlarge,Windows,eu-west-1b,0,0.4228,0.4228
g3s.xlarge,Windows,eu-west-1c,0,0.4228,0.4228
t2.small,Linux/UNIX,ca-central-1a,0,0.0077,0.0077
t2.small,Linux/UNIX,ca-central-1b,0,0.0077,0.0077
g3s.xlarge,Windows,us-east-1a,0,0.409,0.409
g3s.xlarge,Windows,us-east-1b,0,0.409,0.409
g3s.xlarge,Windows,us-east-1c,0,0.409,0.409
g3s.xlarge,Windows,us-east-1d,0,0.409,0.409
g3s.xlarge,Windows,us-east-1e,0,0.409,0.409
g3s.xlarge,Windows,us-east-2a,0,0.409,0.409
g3s.xlarge,Windows,us-east-2b,0,0.409,0.409
r5.large,Red Hat Enterprise Linux,us-west-1a,0,0.0938,0.0938
g3s.xlarge,Windows,us-west-2a,0,0.409,0.409
g3s.xlarge,Windows,us-west-2b,0,0.409,0.409
g3s.xlarge,Windows,us-west-2c,0,0.409,0.409
t2.small,Linux/UNIX,eu-central-1a,0,0.008,0.008
t2.small,Linux/UNIX,eu-central-1c,0,0.008,0.008
m4.16xlarge,Red Hat Enterprise Linux,eu-west-2b,0,1.1354,1.1354
m4.16xlarge,Red Hat Enterprise Linux,eu-west-2a,0,1.1354,1.1354
r5.12xlarge,Red Hat Enterprise Linux,ap-northeast-2c,0,0.9211,0.9211
t2.small,Red Hat Enterprise Linux,eu-central-1a,0,0.068,0.068
m4.16xlarge,Linux/UNIX,sa-east-1b,0,1.3053,1.3053
t2.small,Red Hat Enterprise Linux,eu-central-1b,0,0.068,0.068
m4.16xlarge,Linux/UNIX,eu-west-2b,0,1.0054,1.0054
m4.16xlarge,Linux/UNIX,eu-west-2a,0,1.0054,1.0054
t2.small,Red Hat Enterprise Linux,eu-central-1c,0,0.068,0.068
t2.small,Red Hat Enterprise Linux,eu-west-1a,0,0.0675,0.0675
t2.small,Red Hat Enterprise Linux,eu-west-1b,0,0.0675,0.0675
t2.small,Red Hat Enterprise Linux,eu-west-1c,0,0.0675,0.0675
t2.small,Red Hat Enterprise Linux,eu-west-2a,0,0.0678,0.0678
t2.small,Red Hat Enterprise Linux,eu-west-2b,0,0.0678,0.0678
t2.small,Red Hat Enterprise Linux,eu-west-2c,0,0.0678,0.0678
t2.small,Red Hat Enterprise Linux,eu-west-3a,0,0.0679,0.0679
t2.small,Red Hat Enterprise Linux,eu-west-3b,0,0.0679,0.0679
t2.small,Red Hat Enterprise Linux,eu-west-3c,0,0.0679,0.0679
m4.16xlarge,Linux/UNIX,ap-south-1c,0,5.4,5.4
t2.small,Red Hat Enterprise Linux,sa-east-1a,0,0.0712,0.0712
t2.small,Red Hat Enterprise Linux,ca-central-1b,0,0.0677,0.0677
t2.small,Red Hat Enterprise Linux,ca-central-1a,0,0.0677,0.0677
t2.small,Red Hat Enterprise Linux,ap-southeast-2c,0,0.0688,0.0688
t2.small,Red Hat Enterprise Linux,ap-southeast-2b,0,0.0688,0.0688
t2.small,Linux/UNIX,us-east-2b,0,0.0069,0.0069
t2.small,Linux/UNIX,us-east-2c,0,0.0069,0.0069
t2.small,Linux/UNIX,us-west-1a,0,0.0083,0.0083
t2.small,Linux/UNIX,us-west-1b,0,0.0083,0.0083
t2.small,Linux/UNIX,us-west-1c,0,0.0083,0.0083
t2.small,Linux/UNIX,us-west-2a,0,0.0069,0.0069
t2.small,Linux/UNIX,us-west-2b,0,0.0069,0.0069
t2.small,Linux/UNIX,us-west-2c,0,0.0069,0.0069
g3s.xlarge,Windows,eu-central-1b,0,0.4654,0.4654
t2.small,Red Hat Enterprise Linux,ap-northeast-1a,0,0.0691,0.0691
r5.12xlarge,Red Hat Enterprise Linux,ap-northeast-2a,0,0.9211,0.9211
g4dn.12xlarge,Linux/UNIX,us-west-1a,0,1.4082,1.4082
t2.small,Red Hat Enterprise Linux,ap-northeast-1d,0,0.0691,0.0691
t2.small,Red Hat Enterprise Linux,ap-northeast-2a,0,0.0686,0.0686
t2.small,Red Hat Enterprise Linux,ap-northeast-2c,0,0.0686,0.0686
r4.8xlarge,SUSE Linux,ap-southeast-2b,0,0.6776,0.6776
t2.small,Red Hat Enterprise Linux,ap-southeast-1b,0,0.0688,0.0688
t2.small,Red Hat Enterprise Linux,ap-southeast-2a,0,0.0688,0.0688
t2.small,Red Hat Enterprise Linux,ap-northeast-1c,0,0.0691,0.0691
t2.small,Red Hat Enterprise Linux,sa-east-1b,0,0.0712,0.0712
g3s.xlarge,Windows,eu-central-1a,0,0.4654,0.4654
g3s.xlarge,Windows,ap-southeast-2a,0,0.5302,0.5302
t2.micro,Windows,eu-central-1a,0,0.0086,0.0086
t2.micro,Windows,eu-central-1b,0,0.0086,0.0086
t2.micro,Windows,eu-central-1c,0,0.0086,0.0086
t2.micro,Windows,eu-west-1a,0,0.0084,0.0084
t2.micro,Windows,eu-west-1b,0,0.0084,0.0084
