,Instance, Product/Description, Region, Migrations, SumStartingInstance, DaysStartingInstance, SumMigrations, DaysMigrations, Difference
7503,p2.xlarge, SUSE Linux, us-east-1,102,182.9794875000001,396,178.120375,396,4.859112500000123
10596,m5ad.2xlarge, Windows, us-east-2,14,196.00303750000032,396,191.14593750000003,396,4.857100000000287
3532,i3en.3xlarge, Windows, us-west-2,3,354.74912499999886,359,349.9015624999999,359,4.847562499998902
1688,r5.16xlarge, Red Hat Enterprise Linux, ca-central-1,18,381.45706847826193,309,376.6211045289856,309,4.8359639492763336
2384,r5.16xlarge, Linux/UNIX, ca-central-1,18,341.28706847826163,309,336.45110452898564,309,4.8359639492759365
3330,i3en.3xlarge, Linux/UNIX, us-west-2,3,156.73451250000068,359,151.90423749999997,359,4.830275000000738
10758,i3en.3xlarge, SUSE Linux, us-west-2,3,196.88659583333373,359,192.05632083333336,359,4.830275000000398
2027,c5n.2xlarge, Red Hat Enterprise Linux, eu-west-1,3,94.57838809523828,323,89.76174583333334,323,4.816642261904931
11842,z1d.large, SUSE Linux, ap-northeast-2,6,33.06003333333337,178,28.273070833333332,178,4.786962500000037
3122,i3.16xlarge, Red Hat Enterprise Linux, sa-east-1,7,919.3891624999983,329,914.606775,329,4.782387499998548
3154,i3.16xlarge, Linux/UNIX, sa-east-1,9,1060.574362499998,396,1055.7919750000003,396,4.782387499997412
2981,i3.16xlarge, SUSE Linux, sa-east-1,7,1100.1743624999963,396,1095.3919749999998,396,4.782387499996503
7630,r5ad.xlarge, Linux/UNIX, ap-northeast-1,4,15.203508333333325,142,10.435324999999997,142,4.7681833333333286
11676,r5ad.xlarge, SUSE Linux, ap-northeast-1,4,31.55975833333332,142,26.791574999999995,142,4.768183333333326
7760,r5ad.xlarge, Red Hat Enterprise Linux, ap-northeast-1,4,23.72350833333328,142,18.955325,142,4.768183333333276
5420,r5ad.xlarge, Windows, ap-northeast-1,4,41.30829166666663,142,36.56170416666668,142,4.746587499999954
11536,r5ad.8xlarge, SUSE Linux, eu-west-1,2,167.84171250000054,213,163.10559583333333,213,4.736116666667215
12209,r5ad.8xlarge, Linux/UNIX, eu-west-1,2,141.89171250000047,213,137.1555958333334,213,4.7361166666670735
12195,r5ad.8xlarge, Red Hat Enterprise Linux, eu-west-1,2,169.5817125000003,213,164.8455958333334,213,4.7361166666669305
9913,r3.xlarge, Linux/UNIX, us-west-1,17,29.691699999999965,396,24.957379166666666,396,4.734320833333307
10727,r3.xlarge, SUSE Linux, us-west-1,17,69.29143749999999,396,64.55737916666666,396,4.734058333333323
8429,r4.4xlarge, Linux/UNIX, us-east-2,18,72.79924999999999,396,68.0714650362319,396,4.727784963768087
7200,p3.2xlarge, SUSE Linux, ap-northeast-1,14,543.0781583333359,396,538.3506958333334,396,4.727462500002503
7063,p3.2xlarge, Linux/UNIX, ap-northeast-1,14,503.47815833333055,396,498.750695833333,396,4.727462499997557
8513,r4.16xlarge, SUSE Linux, ap-southeast-1,32,457.7505458333345,396,453.02399999999983,396,4.726545833334684
8779,r4.16xlarge, Linux/UNIX, ap-southeast-1,16,418.15054583333375,396,413.42400000000015,396,4.7265458333336605
4739,h1.16xlarge, Windows, eu-west-1,4,1795.3880874999838,396,1790.671345833333,396,4.71674166665116
12824,m5n.4xlarge, Red Hat Enterprise Linux, ap-northeast-1,3,149.5941791666668,190,144.9034166666666,190,4.690762500000204
12817,m5n.4xlarge, Linux/UNIX, ap-northeast-1,3,124.89417916666679,190,120.20341666666668,190,4.690762500000119
12831,m5n.4xlarge, SUSE Linux, ap-northeast-1,3,148.20876249999966,190,143.51799999999997,190,4.6907624999996935
4494,r4.xlarge, SUSE Linux, us-east-1,70,74.38370416666672,396,69.7051625,396,4.678541666666717
3544,r4.xlarge, Linux/UNIX, us-east-1,70,34.78370416666668,396,30.1051625,396,4.678541666666682
6852,r5.4xlarge, Red Hat Enterprise Linux, ap-northeast-1,1,139.41532765151518,318,134.74217916666666,318,4.673148484848554
5,p3.8xlarge, Red Hat Enterprise Linux, eu-central-1,4,1528.4522541666568,323,1523.7848000000006,323,4.667454166655944
0,p3.8xlarge, Red Hat Enterprise Linux, ap-northeast-1,10,1850.8715000000088,317,1846.2078875000007,317,4.663612500008185
6987,p3.8xlarge, SUSE Linux, ap-northeast-1,10,2426.271187499996,396,2421.6075750000005,396,4.663612499995452
7211,p3.8xlarge, Linux/UNIX, ap-northeast-1,10,2386.671187499991,396,2382.007574999999,396,4.663612499992269
12707,r5dn.large, Red Hat Enterprise Linux, us-east-2,4,23.958396666666665,204,19.316605,204,4.641791666666666
12700,r5dn.large, Linux/UNIX, us-east-2,4,11.718396666666663,204,7.076604999999996,204,4.641791666666665
12735,r5dn.large, SUSE Linux, us-east-2,2,26.276087500000024,182,21.63499166666667,182,4.641095833333356
7689,c4.4xlarge, Linux/UNIX, us-west-2,38,110.12973125,396,105.48908442028986,396,4.640646829710136
7759,c4.4xlarge, SUSE Linux, us-west-2,38,149.7297312499999,396,145.08908442028985,396,4.640646829710079
535,m4.16xlarge, Red Hat Enterprise Linux, us-east-1,68,359.92467681159417,325,355.2928688405797,325,4.631807971014496
11275,r5a.24xlarge, SUSE Linux, ap-northeast-1,4,751.5365708333353,396,746.9240083333333,396,4.612562500002126
8250,r5a.24xlarge, Linux/UNIX, ap-northeast-1,4,707.6053208333307,396,702.992758333333,396,4.6125624999976935
10582,r3.xlarge, Red Hat Enterprise Linux, us-west-1,15,43.78197500000003,318,39.19917083333333,318,4.582804166666705
1377,m5.2xlarge, Red Hat Enterprise Linux, ap-southeast-1,14,89.96260416666675,326,85.38950833333331,326,4.573095833333441
12692,r5dn.large, Windows, us-east-1,4,30.61556648550725,204,26.05209981884057,204,4.563466666666682
6837,r3.4xlarge, SUSE Linux, eu-west-1,22,159.11605972222242,396,154.58668055555555,396,4.529379166666843
6914,r3.4xlarge, Linux/UNIX, eu-west-1,22,119.5160597222217,396,114.98668055555555,396,4.529379166666132
523,r5.12xlarge, Red Hat Enterprise Linux, us-west-1,5,304.00917083333337,317,299.4822249999998,317,4.5269458333335715
283,r5.12xlarge, SUSE Linux, us-west-1,7,370.9266874999989,396,366.3997416666667,396,4.526945833332206
876,r5.12xlarge, Linux/UNIX, us-west-1,7,326.97788749999955,396,322.451825,396,4.526062499999568
7602,c4.4xlarge, Red Hat Enterprise Linux, us-west-2,27,133.3468270833333,323,128.82947608695653,323,4.5173509963767335
10830,r5dn.xlarge, SUSE Linux, eu-central-1,1,43.114420000000045,204,38.60214039473683,204,4.512279605263217
12774,r5dn.xlarge, Linux/UNIX, eu-central-1,1,20.392545000000037,204,15.880265394736837,204,4.512279605263197
12781,r5dn.xlarge, Red Hat Enterprise Linux, eu-central-1,1,32.63254499999992,204,28.120265394736833,204,4.512279605263089
7301,p2.16xlarge, Red Hat Enterprise Linux, ap-northeast-1,2,2585.392716666657,317,2580.8839375,317,4.508779166657406
6070,m5d.24xlarge, Windows, eu-central-1,4,2417.357841666663,396,2412.852945833334,396,4.504895833328646
8972,r5a.24xlarge, Windows, ap-northeast-1,4,2456.1999916666605,396,2451.7218166666667,396,4.478174999993372
7614,r5a.4xlarge, Red Hat Enterprise Linux, us-east-1,41,144.18354999999985,325,139.70855416666666,325,4.474995833333196
2066,m5.4xlarge, Red Hat Enterprise Linux, ap-southeast-1,19,133.17309464285714,325,128.70756810776942,325,4.46552653508769
5545,c4.8xlarge, SUSE Linux, us-east-1,114,251.64759583333344,396,247.184425,396,4.463170833333463
7898,c4.8xlarge, Linux/UNIX, us-east-1,114,212.04759583333333,396,207.584425,396,4.4631708333333515
4057,g4dn.xlarge, Linux/UNIX, us-east-1,21,42.23814047619053,224,37.783827976190466,224,4.454312500000056
11968,g4dn.xlarge, SUSE Linux, us-east-1,21,66.76626547619048,224,62.31195297619047,224,4.454312500000015
4081,g4dn.xlarge, Red Hat Enterprise Linux, us-east-1,21,55.678140476190386,224,51.22382797619048,224,4.454312499999902
5909,c5.2xlarge, Red Hat Enterprise Linux, ap-south-1,44,102.91564583333334,323,98.48338846153848,323,4.432257371794876
8727,c5d.18xlarge, Red Hat Enterprise Linux, us-east-2,34,276.734921969697,319,272.31432831027666,319,4.42059365942032
9917,m5ad.xlarge, Linux/UNIX, ap-south-1,3,13.824552651515177,171,9.407856818181816,171,4.416695833333359
9858,m5ad.xlarge, Red Hat Enterprise Linux, ap-south-1,3,24.084552651515153,171,19.667856818181818,171,4.416695833333336
11320,m5ad.xlarge, SUSE Linux, ap-south-1,3,33.186010984848444,171,28.769315151515165,171,4.416695833333272
9196,r4.2xlarge, Linux/UNIX, ap-southeast-1,13,59.603022023809565,396,55.20222310606062,396,4.4007989177489515
9355,r4.2xlarge, SUSE Linux, ap-southeast-1,13,99.20302202380951,396,94.8022231060606,396,4.400798917748887
4436,g4dn.2xlarge, SUSE Linux, us-east-1,36,86.37296547619059,224,81.97823214285717,224,4.394733333333448
4235,g4dn.2xlarge, Linux/UNIX, us-east-1,36,59.725048809523834,224,55.33031547619048,224,4.394733333333349
4411,g4dn.2xlarge, Red Hat Enterprise Linux, us-east-1,36,88.8450488095237,224,84.45031547619047,224,4.394733333333207
11980,c5n.4xlarge, SUSE Linux, us-east-1,24,149.3961454710145,396,145.02403152173912,396,4.372113949275388
1972,c5n.4xlarge, Linux/UNIX, us-east-1,24,105.54277047101436,396,101.17065652173916,396,4.372113949275217
3223,r5.xlarge, Linux/UNIX, ap-northeast-2,10,30.46617749999989,396,26.09640000000001,396,4.3697774999998815
8419,r4.4xlarge, Linux/UNIX, ap-south-1,40,107.8458416666666,396,103.48445833333332,396,4.361383333333265
2000,c5n.4xlarge, Red Hat Enterprise Linux, us-east-1,22,128.9948913043477,324,124.63465652173912,324,4.360234782608587
4932,m5d.4xlarge, Red Hat Enterprise Linux, eu-west-1,22,142.11240249999994,324,137.75251083333333,324,4.359891666666614
3224,r5.xlarge, Linux/UNIX, ap-south-1,19,35.6910041666667,396,31.33525416666667,396,4.355750000000029
12582,g3s.xlarge, SUSE Linux, us-west-2,38,151.11357083333328,396,146.75889166666667,396,4.354679166666614
12794,g3s.xlarge, Linux/UNIX, us-west-2,38,109.38752916666661,396,105.03701666666667,396,4.350512499999937
3210,i3.2xlarge, Windows, ap-southeast-2,5,239.8473749999994,396,235.49743333333322,396,4.349941666666183
12679,m5dn.xlarge, Linux/UNIX, us-east-2,3,12.53397333333335,204,8.184915000000004,204,4.349058333333346
12672,m5dn.xlarge, Red Hat Enterprise Linux, us-east-2,3,24.77397333333335,204,20.424915000000006,204,4.349058333333346
10476,m5ad.2xlarge, Red Hat Enterprise Linux, us-east-2,22,73.18278235507259,318,68.86777402173912,318,4.3150083333334806
11461,r5a.4xlarge, SUSE Linux, us-west-2,22,161.0805075000001,396,156.76936250000006,396,4.3111450000000096
11099,m5n.4xlarge, Windows, ap-northeast-1,3,264.3824666666671,190,260.0776125000001,190,4.304854166666985
5766,r5d.2xlarge, Windows, eu-west-2,4,204.75270416666825,396,200.45519999999996,396,4.29750416666829
7928,r5a.4xlarge, Linux/UNIX, us-west-2,22,117.226340833333,396,112.9381125,396,4.288228333332995
1308,r5.8xlarge, SUSE Linux, us-west-2,4,214.62360579710133,309,210.33572663043486,309,4.2878791666664435
8836,r5.8xlarge, Linux/UNIX, us-west-2,4,179.4902724637677,309,175.2023932971014,309,4.287879166666244
1714,r5.8xlarge, Red Hat Enterprise Linux, us-west-2,4,219.6602724637676,309,215.37239329710144,309,4.287879166666158
2737,r5.metal, Windows, ap-northeast-2,5,2342.8966291666657,396,2338.60885,396,4.287779166666041
10994,r5a.xlarge, SUSE Linux, us-west-2,30,74.03150416666662,396,69.75346666666664,396,4.278037499999982
7062,r5a.xlarge, Linux/UNIX, us-west-2,30,32.30754583333335,396,28.03679999999999,396,4.2707458333333586
12304,r5ad.8xlarge, Windows, eu-west-1,4,454.93323333333154,213,450.6926666666668,213,4.2405666666647335
978,g3.16xlarge, Windows, eu-central-1,2,2035.8822708333325,396,2031.6420083333326,396,4.240262499999972
1294,r5.8xlarge, SUSE Linux, ap-northeast-2,1,120.45669444444454,178,116.21678333333335,178,4.239911111111184
8521,r4.16xlarge, SUSE Linux, us-east-1,84,516.3196874999999,396,512.0850708333334,396,4.234616666666511
8787,r4.16xlarge, Linux/UNIX, us-east-1,84,476.71968749999917,396,472.49273333333326,396,4.226954166665962
11904,c5n.2xlarge, SUSE Linux, eu-west-1,10,106.3447541666667,396,102.1233875,396,4.221366666666697
9795,c5d.xlarge, Red Hat Enterprise Linux, us-west-2,10,45.37265199275362,323,41.1583590909091,323,4.214292901844517
7012,r5a.xlarge, Red Hat Enterprise Linux, us-west-2,31,46.4572375,323,42.24979999999999,323,4.207437500000005
5170,m5d.2xlarge, SUSE Linux, us-west-2,17,97.95300929487209,396,93.7465333333333,396,4.2064759615388
5256,m5d.2xlarge, Linux/UNIX, us-west-2,17,58.35300929487175,396,54.14653333333334,396,4.206475961538408
284,r5.12xlarge, SUSE Linux, us-west-2,20,385.0144547619056,396,380.80813749999993,396,4.20631726190561
5312,r5.24xlarge, SUSE Linux, eu-west-1,12,767.9688624999968,396,763.7671499999999,396,4.201712499996916
5733,r5.24xlarge, Linux/UNIX, eu-west-1,12,723.7167791666608,396,719.5150666666666,396,4.201712499994073
8122,r5ad.large, Linux/UNIX, ap-southeast-1,4,17.869841666666762,396,13.688512499999998,396,4.18132916666676
7778,r5ad.large, SUSE Linux, ap-southeast-1,6,53.99029999999999,396,49.80897083333336,396,4.181329166666637
1773,c5n.2xlarge, Linux/UNIX, eu-west-1,10,62.09267083333333,396,57.917137499999974,396,4.175533333333355
7954,r3.8xlarge, Linux/UNIX, ap-south-1,16,205.53873750000028,396,201.3632333333333,396,4.17550416666694
7648,r5ad.large, Windows, ap-southeast-1,6,54.29652500000015,396,50.12191666666669,396,4.174608333333467
1593,m5.16xlarge, SUSE Linux, ap-southeast-1,10,358.38653677536485,309,354.2178826086957,309,4.168654166669172
2484,m5.16xlarge, Linux/UNIX, ap-southeast-1,10,327.48653677536305,309,323.31788260869564,309,4.168654166667467
2468,m5.16xlarge, Red Hat Enterprise Linux, ap-southeast-1,10,367.6565367753625,309,363.4878826086958,309,4.16865416666667
877,r5.12xlarge, Linux/UNIX, us-west-2,20,341.1686214285712,396,337.00188750000007,396,4.166733928571091
5210,r5d.24xlarge, Linux/UNIX, us-east-1,7,682.3622708333347,396,678.2047708333333,396,4.157500000001619
11421,r5d.24xlarge, SUSE Linux, us-east-1,7,726.214354166667,396,722.0568541666668,396,4.157500000000368
1098,g3.16xlarge, Linux/UNIX, eu-central-1,2,870.3909083333382,396,866.2365166666671,396,4.154391666671131
1110,g3.16xlarge, SUSE Linux, eu-central-1,2,909.9909083333217,396,905.8365166666667,396,4.154391666655101
5780,x1e.32xlarge, Linux/UNIX, eu-west-1,2,4904.174487500008,396,4900.043608333332,396,4.130879166676095
5902,x1e.32xlarge, SUSE Linux, eu-west-1,2,4943.774487499947,396,4939.643608333332,396,4.130879166615159
6235,r5d.2xlarge, Linux/UNIX, eu-west-2,4,58.85664999999964,396,54.727199999999954,396,4.129449999999686
5794,r5d.2xlarge, Red Hat Enterprise Linux, eu-west-2,4,88.88064999999943,316,84.75120000000005,316,4.129449999999366
3096,r5.metal, Linux/UNIX, ap-northeast-2,4,593.6917333333305,396,589.5730166666667,396,4.118716666663772
4921,m5d.4xlarge, SUSE Linux, us-east-2,30,59.610659166666615,183,55.49690833333334,183,4.1137508333332695
7388,z1d.xlarge, Red Hat Enterprise Linux, us-west-1,9,77.27572916666642,317,73.16742499999998,317,4.108304166666444
10632,m5ad.24xlarge, Windows, ap-northeast-2,2,1287.847212500002,213,1283.7418416666662,213,4.105370833335883
8585,c5d.2xlarge, Red Hat Enterprise Linux, ap-northeast-1,7,88.19857249999997,318,84.11782083333334,318,4.080751666666629
12557,m5dn.4xlarge, Linux/UNIX, us-east-1,4,59.63151923913058,204,55.56138423913045,204,4.070135000000128
11553,m5dn.4xlarge, SUSE Linux, us-east-1,4,84.28360257246382,204,80.21346757246377,204,4.0701350000000645
12543,m5dn.4xlarge, Red Hat Enterprise Linux, us-east-1,4,86.15151923913027,204,82.0813842391304,204,4.070134999999851
6651,c1.medium, Linux/UNIX, ap-southeast-2,2,10.537783333333397,396,6.494400000000002,396,4.043383333333393
3529,i3en.3xlarge, Windows, us-east-1,2,348.25412738095133,359,344.217619047619,359,4.036508333332336
2477,m5.16xlarge, Red Hat Enterprise Linux, us-east-1,13,380.3370894927543,309,376.3039067028984,309,4.033182789855857
1602,m5.16xlarge, SUSE Linux, us-east-1,13,371.06708949275315,309,367.0339067028983,309,4.033182789854834
2493,m5.16xlarge, Linux/UNIX, us-east-1,13,340.1670894927525,309,336.1339067028986,309,4.0331827898539245
8029,z1d.large, Linux/UNIX, us-west-1,7,40.92210000000009,310,36.89261666666667,396,4.029483333333424
10487,m5ad.4xlarge, Red Hat Enterprise Linux, eu-west-2,2,87.91306666666691,213,83.88666250000007,213,4.0264041666668495
10319,m5ad.4xlarge, Linux/UNIX, eu-west-2,2,60.2230666666666,213,56.19666249999998,213,4.026404166666609
3161,r5.xlarge, Red Hat Enterprise Linux, ap-south-1,19,50.09054166666664,323,46.08295416666666,323,4.007587499999978
6326,m5d.24xlarge, Linux/UNIX, us-west-1,2,630.0491583333319,396,626.0620166666664,396,3.98714166666548
6165,m5d.24xlarge, SUSE Linux, us-west-1,2,669.6491583333308,396,665.6620166666668,396,3.9871416666641153
4985,m5d.4xlarge, Linux/UNIX, ap-south-1,12,100.3873487745095,396,96.43413333333339,396,3.9532154411761273
11877,g4dn.16xlarge, SUSE Linux, eu-west-1,4,357.05775000000096,224,353.11691666666667,224,3.9408333333344094
793,g4dn.16xlarge, Linux/UNIX, eu-west-1,3,330.0265000000003,224,326.08566666666667,224,3.940833333333672
886,g4dn.16xlarge, Red Hat Enterprise Linux, eu-west-1,3,359.14649999999915,224,355.2056666666666,224,3.9408333333325913
7247,p3.2xlarge, Red Hat Enterprise Linux, ap-northeast-1,12,443.99629166666483,317,440.05940000000015,317,3.9368916666646783
6120,x1e.8xlarge, Red Hat Enterprise Linux, us-east-1,8,694.5593916666693,324,690.6383999999997,324,3.9209916666695785
9741,m5ad.large, Windows, eu-west-1,3,31.192429166666674,213,27.283499999999968,213,3.9089291666666983
1166,m4.2xlarge, Red Hat Enterprise Linux, eu-west-1,10,94.26582971014491,324,90.35732554347824,324,3.9085041666666602
4465,i2.8xlarge, Linux/UNIX, us-west-2,5,814.1128500000053,396,810.2159999999999,396,3.8968500000055433
4526,i2.8xlarge, Red Hat Enterprise Linux, us-west-2,5,704.5688500000015,322,700.6720000000005,322,3.8968500000009954
4537,i2.8xlarge, SUSE Linux, us-west-2,5,853.712849999995,396,849.8160000000001,396,3.896849999994856
6605,c1.medium, Red Hat Enterprise Linux, ap-southeast-2,2,28.185783333333244,316,24.29,316,3.895783333333245
6628,c1.medium, SUSE Linux, ap-southeast-2,2,50.13778333333314,396,46.24200000000002,396,3.895783333333121
2687,r5.metal, Red Hat Enterprise Linux, us-east-2,15,258.30027500000057,318,254.40873749999997,318,3.891537500000624
8432,r5d.xlarge, Linux/UNIX, ap-northeast-1,9,33.15861893939392,396,29.27178143939393,396,3.886837499999992
2810,r4.large, Linux/UNIX, us-east-1,28,17.425670833333328,396,13.541066666666667,396,3.884604166666661
11660,r5d.xlarge, SUSE Linux, ap-northeast-1,9,74.93153560606066,396,71.04782310606059,396,3.8837125000000574
3450,r4.large, SUSE Linux, us-east-1,28,57.02450416666666,396,53.14106666666669,396,3.8834374999999715
8475,r5a.16xlarge, Red Hat Enterprise Linux, us-east-2,1,250.72974280303117,309,246.85051363636362,309,3.8792291666675567
8849,r5a.16xlarge, Linux/UNIX, us-east-2,1,210.55974280303073,309,206.6805136363637,309,3.879229166666988
12821,m5n.4xlarge, Linux/UNIX, us-east-1,5,59.443954347826136,204,55.57676775362319,204,3.867186594202941
12835,m5n.4xlarge, SUSE Linux, us-east-1,5,84.09603768115939,204,80.22885108695652,204,3.8671865942028636
12828,m5n.4xlarge, Red Hat Enterprise Linux, us-east-1,5,85.96395434782602,204,82.0967677536232,204,3.8671865942028343
2701,r4.large, Red Hat Enterprise Linux, us-east-1,27,34.50126250000001,325,30.63716666666668,325,3.86409583333333
6942,r5.2xlarge, Linux/UNIX, us-west-2,19,62.20357500000003,396,58.34199583333333,396,3.8615791666667008
